MPI,lastName,firstName,birthDate,birthPlace,gender,value10
1001000000738,Rose,Elisabeth,10.09.1511,Spremberg,X,7eEAWAUolGIOQr0rToJ7QCIsCxnodp5G+wMK4UaQLmn42jUniAC0gSkZIhM4QoO8iCcgpnYqCKRg1tIqLgQbyEwpG5w1yaCVcDYA74Cn5f8/LECdm8Fk8DjiF5BAMZkAEJIIdUEQPJZp2SVNRwKnjSFDjuoknVM4lw0lItI=
1001000000745,Ruppert,Gerlind,22.09.1004,Saeckingen,U,xVfSFCwZEjomROwFFElTCmcdTlK4Nl4Q3RWKZjIxFm+YJixxwAiY1RIXBAWNCthnHXcOJukQggyIVRwoLQcPGZ1tXipcaTJwoDUsqbplP3Qr93T9xC3uQGBmBRIYEx0GVtINkRl1X04ZhFMWRF3eAtEIYgQ8Vd5BFY4XsIE=
1001000000752,Rudolph,Katja,07.08.1703,Helmstedt,M,6tDJxOZwloSq1jLjZKVSLEcK72Aq2DpJKIgqPVq6lis7aASPsDGThJKIajMygaIAEAj8pBisLZhC7CwySyTupBgxA4gMoDyYLE/A+LgiqkJDZQ2rkgPJMgiig54gkspaOVGogmQYMDkqTqEBIKMKrwMCrADp6NI0g8MKioI=
1001000000769,Hecker,Rafael,01.08.1803,Marienberg,F,pEOrSYXgkMRKcTRBkuIOZKcUb0EKqlFg8N0ZdWnZQGN84h2DuAGtAEL+/1cdwZhJAfeIJHjsBsGQ28oqZyQdSAghO43tgEQGGMAMc4Em0XoZ5gAXwLnJqurA2RgokAg7G0JuXTNcg/0aASBFBQYayTtAtw0sPmIROgIuTHE=
1001000000776,Muelichen,Ivonne,03.10.1412,Roding,X,hVk5W0Etll4HSSHbAYMfYDEjHoHZOVmC17PKQawCO2EYBzDTgYEQnQgYEoMLU4iRO3ELJgswgISQjLSqJQYPnTQhrzkVZSRQeeEIo7IqiZglF2CF04mC6ZwqsRkaGwg1MZogVKgRh9hbRaBUxRiKYLJBGyd2DXeJ3xBQIbE=
1001000000783,Schuster,Hartwig,07.08.2003,Moers,M,of+bYk1EgrYHmNNCIgIKZeZsN3m6jAoyqrCCOauMNPBUKwSbEjGihFr+/1IxpVIsHRGMsBw3AJoAgD9CRzodAQ0M6gg/gARSCs+JYVCM5EsQdggqwRSeKIqghgYEwrZ6CUMgFKgMrhcwGEJAKztWmxMopiA8aBocFkpaCmI=
1001000000790,Textor,Theres,15.09.1904,Wanzleben,M,r+aAIQ0JGigoxCaJcEE4wCcmvMAhUgoUxOGraEudVTuAIHUBACCYkXP//79GgJZhCdsC4mdhAThd3SXkoAMNEKkdfggkyBgeCrSEcspII0AQ7EiS0mEiKuRgHFggsKmSWsops5oQA1AiuCNIJBIa6zgAwhBq+OqrWgbEaoY=
1001000000806,Matthaei,Cetin,24.08.1510,Wesel,F,DeUaBGBAgLKqQBGisIF7wEI4/3+xCsAjcPDocWqH/TBQmKjTsJN7NboYFhcokChsXBIOICU0IOSmhdLgI5SLAUEkJJqlxSEXaaQomJowzFkGl2IU2xgoEojnARgkMZA8PcBodeRUrCgQaPQAYBoOi6OAj4msSjagAEFQCGI=
1001000000813,Lindner,Lea,04.09.1078,Badoberan,X,hcXgxGUI1oIQUTCJEEU9xCUIrMWMhGI0wyHPUAQZG2KRIPYjgADAvFr//1cmEk0ZWDPUJGGAULQCZpQsAyUPVCwY2R08WTBEeZEVgoxgKV80YEcGggARyGj2V1gGkRlCkNod12IcUBhgxGHGZBXbaVVRNgI0XVoWFEZGEkc=
1001000000820,Beckmann,Anton,12.09.2013,Griesbach,M,REYtSUSNI+gI8acjD0OoyCKWCRcTIEoK2Jla9UODWU3lCAsDCKxGgUl7OZIuigINkVMDkjjmxold1zmASQWMLBhtAZQExmCkDhSo66CFNGkJIKyZaSgZJMLoiQgMkYpXZ8Q0ECKJLwxwOa0EAA8h21kKg21gbri7gwx8mGA=
1001000000837,Ladeck,Elwira,17.08.1107,Dinslaken,X,DenB6kDglAaSQzgpFMaJBBUPCnGAvCp2e18b1WQ0WMk7wzQrqHMeEFi4gBW1yBIx63BEKIjiJJzCwgIi1zKfLAwR2jg+I3AEdI+skpGj6ngdBWUR6KmArjowH94BUwNKONAdBlI6E9MQZHEaUqOCQqiDjB4xvBYVto4APsI=
1001000000844,Warmer,Joern,29.08.2011,Apolda,U,hF+omSDEgKYKgV0CBoZBRGTq3YXwkEAguIDAz6EGVGhBoiJQEMmYqWj+/3ElsEFQnJMUUXgABK+A4YnBixQKAClkLAIl5YEkQomEm/YEjsWM7GXkQSRoLsgogIeA4QpeH8JAAKXMpCDgIDLICO3S0RoBjRhh4w38AJjYGII=
1001000000851,Bohnbach,Tobias,09.09.1513,Kulmbach,X,cXgJTkQNvWis1QqtNGyisGOwnYsyq4jBY5FLrI7cW2ixCEqngCGghzpZIxFmCYqgueok8DIuUAJdHb6q6AsMYRRZCp3UDii1SDAMy+goAeTkpIwc4GBtrgBmfIsM8YhQxLiwoICYxAJkYqlIYBqriUmLmrpCTfq6g6zEHtA=
1001000000868,Fischer,Xaver,01.09.1805,Kassel,M,gEvqAYAMwoCQwuKEoNMQomdA/CDCaooAYJILBMoZh2CAqRKxCAMEjqL//wMjoQJhAleAqggIIBAwjC5jDLKuxoitCYY+iBE0/ZCJO7pV4NINbAoCwDAYIuDg0BIOkIgiNpJwiaEYigKqWKUpKBoSyhAA6sqCWtIQHgJOWjA=
1001000000875,Juettner,Urban,05.08.1604,Crailsheim,M,gVj8AmRtEoTiwZaukWFgwUeWLIAkwo80ciUqYaMLeDoEOAoTDMCQjEv//xmsw6tICYPQoiVEAIL8hKF6CycKBWgkyoBMzJQHOlzB5MJlqNIC/HgSpnAiaVKxoPQi14FOF8JmkCawBCswOHugJCgaulAc5aYhegMjQENHWeI=
1001000000882,Roerricht,Nelli,19.09.1204,Wittstock,F,gUeLIHQ9Q04uQefgwmUaIDai///dyzog8L2KIaKkUmOYpY0B6EGR/UMjCGVkY8rIGDfhpjELBlggxZ7qwQcppPktDhOESVF2MjgtcdJHaeWB4YAGyvjDYoFCtTAqEJhXapNB9YDQo49tsYNMBFhTojAw1wFo7Us44YqNHMo=
1001000000899,Roemer,Amalie,05.08.1709,Plauen,X,gUjQAFHIFoRKQ3eLWAUGwCUgLlP4WhBQa6ALwRSYW2m7eDQJ4MkCs0r//3cCpdiRgzempCpgxIBoBxRoGyTdCAxpehBdIjsESBSEM5gEw+IdZcCSqk0I4ljAFVQEsQsaBtJAQzBQIbJpYONEYCCSmBQJbuIxc/IV9gdWVIA=
1001000000905,Doerr,Baptist,25.09.1508,Saulgau,M,o2XAEkRJBuR3wd+FFE2sAC6m7Inl3AoA8AM75Vs4RSmRoAwJQkBEg2L//9MVocJlflPIoAFoQIjFxWhoJSkbmQ1ID7dMAAA0OTSFY7g1o34TbmhDksS9cmDBJEAE9ZAexNJxICFYGIZoCO1BADhSjxAA9/AvbApgQgAnWpA=
1001000000912,Stumpf,Alf,07.09.2009,Boeblingen,U,MdYRkEUMEJIMQQ6VfikooPUPQ2synggzzLCBVAoYf9npJ6RYEDoSG5IjDCw2IRhFlxIWkGIUZJiRLxwAjLUFAMRNViwRYDCVKp1UAxhELGkgNQFUAoFNAMBIlhZUAQNMFMAVEBh8K0RxIQEQIFsQEZDAEkYc1lxJExRcOAI=
1001000000929,Stumpf,tkf,07.09.2009,Boeblingen,U,MdYRmEUNEJIMwA6XfikooPUPQ+synSgzzLCBVAqYPdHoI6RYEDIymZYjDCw2IRhFFZIWkEIUYJiVrRyAhJUFAMRNVCwRYBCXCp1UERhMLGkgNQFUAIFNCIDIlhZUAwFMVMgVEBh8K2RxAQEYIFtQEZhAkgQc3FxJExRcOII=
1001000000936,Soelzer,Hertla,25.09.1513,Hildburghausen,M,q2uJi0ypAyRs8OahugaqBDdu3Hki7qoQcIIK4iKRRCeraRdD2EI5lWr//02ZwHIniVNipCDkrJBI3uBiZgidlAxNWoIcIVFEMfbk/4qHJElEdOmR6MVspMhA/GghtKkzesLkfdb92c/qCP1MEDoWazEI8ogOfxIx3hYHWCg=
1001000000943,Loeffler,Marlis,04.10.1706,Mallersdorf,M,hdD6TM1Iir5JwycokGQDjUcAPRGYDGp4xJIOyWuZEioD8K6/JsGP4Uj//0uHkEJJWimSqzlQgZQigzboRwWL4I0YOwnsOTg26OSmoPFtK+0k++70iJQBYGgmCThiUISzkdpp0rhQhFlQKWXHTLpeChliykN/6SIG8gAaOHE=
1001000000950,Stolze,Augustin,28.08.2005,Lippstadt,U,BX4YHARUlBLeJxeXdmEYTBYGx+E1XEMtsJeRD1iCFXLRCgVdAJrxATlnXBZk9XdX1wAcdFMQDLx1P1xlDRxqCDRchToFxBQQW8VhIRK3rp0FFCTsIQFcEdkkhXYAAaJMFUGMceTUaAd5MNQoQFsWsDIAZaY8Qr/vBhNYGLg=
1001000000967,Bonbach,Annaliese,28.09.1311,Eutin,F,7UKKDkCN0gLEU+kDlcWpYCGrnUCZqgv0WLMY6YSWV2uJg2gHYKkQsiobQKdRgYs523MEomII1UTMR7YuSDOHHCB7W63FgbKWGBEMvujmCWEItMCtw0hBYF5jJapk0ItCUPJUcKCxF6pI4gl8DHiWAYEKGqJs97YBhwxVNLk=
1001000000974,Segebahn,Yvette,22.08.1005,Darmstadt,U,V0wYUyZQBDIWRRYmNGFRcMUUXkGx1AAcuDeZVRDGviYIHC5BBJCJAXAWcFc/obY8Hwc84FYcjba8dVcoDxR7yNRFFZJN3Zw5cdRJhdI1vbYdNGDyoQtsALwwN1VIUaQOMdNpWPlUZi9Z2JIwoN0ekUIAVTRtZZZ2BoNYGqI=
1001000000981,Hesse,Fritz,15.08.1503,Gotha,M,sHCbQwRAAiyG0DJWCEAo/EYIXJJrwhqA4L0KcQqgYDYEAJgXGgsIgCEhbhswqQIxKlFSqA9sE4BL7iFmYSAOuggREAA1JYwCkGiHb9I0oDVBZPyqoUCsoNwAA0bgsIqZHEZ4cAB5ChMKiOQQkC4W2wMMxLDgaBIwbggET7A=
1001000000998,Vollbrecht,Giuseppe,24.09.1909,Senftenberg,U,DOspOUVNFVruRN6HdyUY6y0H30KolAhi9ckJB7BVJXGwQ5xNGBuRcUsJAXdvWVheBXOLMUpJCdjKxU2wLw4/Wp1JlpJ1YYi0Kh09DcymVe54ICXd0bnGOFhenDVBUVgVWNJG591dPVco1INMpUPfDQlIEiJkmN9RPApHeNQ=
1001000001001,Graf,Lissy,12.08.1602,Recklinghausen,X,5VQIgiRlhSpiQDkduiMCTINzX3ELoJ44/9cL0xwxCkU9xgtR6Ao8lAgzoD2AyrBBdXUDJAJAqYiOBxR+hTxMpGy9WjpdYTe14qFUf+7luWFlLzSYhC2o7qprDwUQEY9dKlAOILowq0QJweg3SCuCKNAJJV9g1/YLN0wsMJA=
1001000001018,Werner,Arzu,02.08.1311,Havelberg,X,5PCASYFMlubKYx2LAoChRCS4/oWQwlwAq6GKySaMjOy1orTRmQiSDIL+/zMRwoRomSWAYFBAhISJg8HmKzDbBCxwLpI9BSAk7MSAv+QG2MYURMEHwixSikjhABBC2Yo+GcYAQWCQB7UIYqBMTQvS6REJjYLkupKElAgWQv8=
1001000001025,Siering,Joana,16.08.1713,Prenzlau,U,pEiRngTQUyRPVraFFIWAJAS2bJIC3GoiKA44tZGyFCMf4J5LYEMYbRiI5FMs4BHdpZFH5kuEltKuBSZmXwQY5ExhPsQn8IZAKCyAW5oEh1BITKHThC1tDBoMF5xssRpeQUIEAXH8CzUIAIqARGoSgB0JLJQ1IP5VtkgGNKQ=
1001000001032,Kraushaar,Anthony,18.09.1913,Dresden,M,BfsRKGSIgoJ40acBMQGyRWeUGnCSOis6UNVfLUKTSzGxQA2TIImIkC3//yd5hBNNhTOYoJINJ7AshDDnSBiZA6H5044FyBAzGNCkbOCEZlYRIKxdowWKrmpgRwoB1ZsSONAt3fO9TQIKOAlIAElOKyEJyjNhPwKdkRY3KjA=
1001000001049,Baehr,Conny,03.08.1008,Fuerstenwalde,U,B0waUlHQAJIjRDRTHbUJBmFSaCjY8kIC+DEobxiZFQkgYKhXmoGNAQL+/7MMlfJZHTGILEx0ZbREzbm5jy2PBQxpFwx8aTwXyNGIgbgE5kuCdEBzgRXJIwihqRmE0c0cUNh+WbZ1TbtRQkhAAHqeKwcgBqp0JK5BNzJ7MmA=
1001000001056,Stiebitz,Greta,07.10.1910,Chemnitz,F,F9Yz41QBAprkQlUgkg9bKAUUHOLRjrolWtk4cEqQfTARkj0bMn1YIQM4iyXoCQgM2JpF4C2VmtwJod9wBhgDDMwMYJyMwUIXKC0n7/AV4P8vtGUdkCgusRwhh0+gEEjdF8Fxl3I5DD1ZWGwYgB8aiUoIBoBMKpISAEsYj1Y=
1001000001063,Scheibe,Lorenzo,28.09.1007,Marktheidenfeld,X,jVpbCcSNlJ7ky2ELuORj5+VWv4GQjil029cqW720nHuTCzSpkEABgbqTiwv5j7kVWfYMY64QAYSR33+8x7KK2GQZeruVabiUUt0JspGNd5mF90W38AkVqJjql7sqGaDhcchKercclzU6QeNgYHm244sJuiPsahMBHhA1E6c=
1001000001070,Hoevel,Iris,19.09.1406,Karlsruhe,M,MFssKAT4igxawYYYIWUJp6/SimMCqqtMYGsKGEqZUg7IxIejGUKcwkELaPky0WJAKRoAp4dNBpSQleK7jBIo85CNQ6cuSBhncNyF5fcPIYGB7NqCpoQCIlxEmEsuFJDQWoRonqX1goF4HgN5iBCKizgJi8RjPkICgpqED5A=
1001000001087,Neuschaefer,Babette,29.09.2005,Dessau,M,qa2acmAvIhZ6q0OnPnFKYnbi35Hw0Co6+LVbgYoEPHDYOBkBQImIjUD//wY1s/oVFlMZuk8QQIgkx72JyB8ZGelsjoxFiAGRPhCpIRy87N2V9CzbQgQ5IJnkoBhGQbBSZNo5UIjAtyt4GI8SIxk/uxBB4jknfAhoLIf1G6I=
1001000001094,Heydrich,Elmar,09.08.1907,Germersheim,F,blNLIUFtkszHQDOBpAUYr2eAvUFA6Ap0cKoJOYOYV0iJhJwVNkmSkQL//zc3y0qoCFOGpH9xItLIzsfzj26d4dwJQgrsARCSOF2PqMgjoOaA9cI6yJQCIJjyFpAg1LzaGsACRqSYv5ujCCNoJChHySEuVgJsbnoHX4zOHUI=
1001000001100,Jessel,Janko,03.03.1039,Bayreuth,X,jEGDWkEhReMQ1aDJEJAp4AiACMOPGJMiQ7APaIwiG0LZZCIDyAEQCKpRY1sr0SEIWKEYMCEuRZYyRyYiWDWuABQxHFQUo7wCWDgE5upGkXkUCGYKoYi5hU61U5xEk8ESOAo8FEFYHJBgwCpQ4BCHoTMJHFogJnIQAsxGdCg=
1001000001117,Reising,Abbas,04.09.2005,Guben,U,Ac0Q3gA9GDwKQQaFFmkE6GUgT9Ew2FoQ4NMpHAgdFVHRiYxAgCiEsRahJFdmeZLRnxoFVGOYBEguBR3MCQUFwQhtVkLFzjhUPhAEKRhVBJkRPABcGAVBAMJGvZocQRtUAcEA0zBEqRI4II1BZlgdm51IQvB0EnxJFgxUExU=
1001000001124,Misicher,Regina,21.08.1011,Schwarzenberg,F,pEC7jYfVkeJPRjyBlpcXcLX8XgDQrnhgvNNI6fDYRHkz7z6HrIGUEVL+/1dh0diMGXFFLmPAhcSZnMcqJxYb1pypOorswSB3aK0Is8BlytAZ3lEX2SNHJOp0xRgqEJkvEkNlafE8gVwaADFd5SKSyRPAPkhs/toRWggPaPQ=
1001000001131,Eberth,Luis,03.02.1029,Lueneburg,U,zM6AUAsEmGpMQYTJXoJbhGYKTwDoMAR0yIIJ7vq672EnojBHiAGEAQo4oQkWVxJQ3T0AMsIgBKxQh8QkqBRXgAhVvghUyQzQKqAAwa2hxGEEWGTdwgHAI4TiHdggEYhWGMtsWZJ0fZYhQUBVKVc6CX4DAEJsAGZZNwBoEBA=
1001000001148,Meyer,Nelli,14.09.1703,Berchtesgaden,F,gcvDQFUoi0wbUHbBlAyaAz2A//+6+iPy8LTIoSqVUimK4I+LOYGC+Av//xcBVziJsXOEpCulQeBHpJK7QwWlgSgJewWkSBWqMfatQ7AKz+BA4yKUgoGJZAlClDAmkU2zbtIYVhQYxZtIVANEACIfKTOQSgkNvcIXsgYNMGA=
1001000001155,Heinz,Fredy,02.10.1912,Bad,X,ZFMQJ0QNBDZxQjUZEAEFBkAQTCPVok6Aq9HqVB6EGFY3ATVDkEAICRkWJndQaAABHWbFqAER4DQDqFEmAwtKAoQhCh6dQSg0w3AF1/QkMNkFdEASkAgToIhmQQSMEQgVGER0ESIQWhdSUSIIwDmXY4EJFIPALpIKHUIwEiQ=
1001000001162,Ortmann,Eugenie,07.08.1912,Gadebusch,X,Cc4JKO1JB+h6TpWLRAEC6AyOOWshugqOv7WKkSaKPGgYhD8JoLgCIQvkkL84/X9dHWyP4AqDgbrZpCAiyaQPDLwtGFgdzSJgS01Ny+CgpiMNtCCayAgCrJqIH84AmQzbAcwkW7I8/SpIUahsSZunSRILh7toabYKDQ5LAOI=
1001000001179,Striebitz,Ehrentraud,26.08.1411,Warendorf,F,HlQ6SxXZ+i6OS5wZsKw5NtU8rpPAPJqved2J8QiUZBuQwK0bLyEYZRNzapd4kDtdK1CO5qkBktTpsesoBRyLoQUdFA+NUQInSC9Dtpgsqj3k/OAz1QmMrm4sh9ymmYDMGUFRivedHz0JZJCYgBySh2ojz4J+4MKDWBgAL5c=
1001000001186,Stumpf,Ruben,14.09.1908,Soltau,U,sNIIuIRIEY5GSZzeHCEIwPA0agADPloFeABJtQorTXSQIYVL0ZASMZMJPLEek4hFPBPY/0gF4JET7wwhDTRNgc5oBwANRASVqBRUYdjPhA4FpSHWgSxOLADKlR5EmwgeNcAEUGBUCFQoFQEIoFg6GAhAN5B8SEZQAZBumQA=
1001000001193,Jessel,Anka,22.08.2004,Wismar,F,QQWelghsQjQKBZQAknQIYI+4B8kRCzMw+LCLIcgGWVZ5gQoAKBmZGCo7QTQsyQxYmZFNNiCYhcqYUfoLWz8rBAB1FkbIqbAycwgNFNJGmSEYvQcAQYirAs40kZhogIJOGkJJnOFcoog4oBsQJBFPMjIQj1AoZpg8AgIXDCI=
1001000001209,Paertzelt,Dajana,24.08.1009,Darmstadt,F,vuOagSj4DTI6YZCCsKQLoaSaHmOxyLIs+JuZfxCD1yKZoKwDMBOZOZodYHcz8SpqmBN8YjGQHO6KNvYqQ5JfhBksCQqUoRxyeVPpgZgrrF8f9MEm4YXIAApiEgygMLQuMNNZXOV1ZJtwEJmgILFagjKAphgtZEpWIgNcCyg=
1001000001216,Roht,Nicolai,21.08.1702,Rothenburg,F,gV1TAsBFAEZvRBaB1iY2mD0K/3/4DhbmsIbIIUgwUFk/xx1JqEEAMCKog10lwZjYlXQ8NG1IhMiAis40Z5bZUBFlUprMCPEiQiSBcZQAytchhTI3qcHCBtlg4RApEBjcQMBue5I0aW8pEBgFFTJDERJJ/gBtYEod1gBMWBA=
1001000001223,Zaenker,Helge,19.09.1407,Zerbst,M,oEfoK0U4xhwC7LYKIKV4RC60jgEA6jpAwIRLERrABKqYJBULESrNgBH//yM4wQoYKNdMojoBBpEArKiihwb4iZgNCpklQJAKEFXMYtI+MMmA5SqEgKnKOJhKkhgg2I5WGrMoVoCYtJkKHAN8ACEeWzEAlmjkLFYEHoO+GMY=
1001000001230,Doehn,Charles,14.08.1711,Merseburg,X,BdnIThVEjU4/QT0KcoULcmQaXQGBOYICu6I7zaxrHFkzRrK7j8OAJUBYUVsdsUBMvDgAMBoMEZQSwMRgowIb4U1VexE0LSk3YKSs4/Is4nQ3JmGl0BRIoAwjihlk0RY4sdxtWbZ03RNIROBMQRrOjRkhH5Itq9IEsAhOAPA=
1001000001247,Herrmann,Remo,03.08.1109,Wismar,X,pECMXUlJhMYKRbzKMIAN5KW6LouMgRIQe8CLwUyuGXi4ITADkJETESoREpFSmaRZCGPDJCBgQIyAXW8rTSwfBAwpDFJchyQESVwBsvgAgEodZWKS+IiJi4rkkQxAkQgeGcpDSSEcgBmqYGtIaAjTyRIZjwpo4HIUCgpHCKY=
1001000001254,Tintzmann,Hiltrud,03.09.1708,Jueterbog,U,s3RKVUHIoOQS5pXDDKV4xGWGaKBpkFLo+AXJNdjqVSySZg5LkIHGjRqPNJM2lSAKRPLWpM0gF4NArWyyi66NFDl9Bhs8xLwgCFaBIbo41nNEbShWjAD0H07GMZqRk0AeDdqQQyZ1LPkgVD1OYWgSHycI7xhlaPbUsoRGtfY=
1001000001261,Adolph,Alena,23.09.1504,Karlsruhe,M,c3is3IXJkih4z+KdZeU4K69S70IyqipEeOEqKEKQVguJRCKvCEiaxigLCKMvsapgikpIpy+oBICA/mI7KiMqFhBYV4EWCDCKODSRc7b2OCAbpBuJlg4zL1hOkBsWPJJA8ohoqGU0EAE6KqNBBDiajgAAq8wnOiIwAQIVCkI=
1001000001278,Wirth,Kemal,02.09.1404,Gunzenhausen,M,ZcIJgkgtk6xK5ZKBPcITqDM4f3Ageo9SSCCLiUNVEwfkAivHwQqflxorSDU2yDJRI9YCqqAK1qAYhy5mDSddgwkNVsQ2izHxCBbEO7/oNShUMAgY6g0KvkJCnFYCEokVasEpsxhQiwYtLOMQJgECCzEYuphgWvIBFQ5EH4I=
1001000001285,Gotthard,Marco,31.07.1709,Grimmen,X,DdNCAPKIpIgAQCGJkLUyyGcAOM0g3kZR26TLMWwQP1mWQF2ZjgkHFTKpgAcriTANFTKGILjiQKAojGVwDxSMwQ0teZgcgXARaJ2GWt0jZkwUI2Aai48wqM5QXxhIUTlwQcQqSpQcjyCgQS8BaGbHAWIJa0KBfHcllkxEkCM=
1001000001292,Zirme,Thaddaeus,06.09.1811,Viechtach,X,j+OcCwRozXoJy2iLZMCZxWMYDpOhKJNsSxwbzWypGXmYACaBgRoYqApZ8xkSAAhVvuoNZLLrCLUDDlSiD4heKxUIqTl/iyu42JiNop2dWdoso3iZgiUonFlpulwAURrRPJgqQoE4GQy4UKuYaAKPjXkJiioBiNJBvJ5UDMg=
1001000001308,Junken,Paula,02.10.1088,Herford,X,ZVDYikHMRb9KaDUKAKRBxX1cblPQxGZhe1DrxdTiGESdAeNB9MKUWDAaERP44A4MO7RMYwiUhtYqABkmWwRKpA0gDBw8NeA2dEEEkpaUspQMXOUwsmygjSloA4oDOZ4MGVJgkHKwAlVVQLNCUBuSAzkVNUJmoNoQdkBSCVA=
1001000001315,Kuhl,Leander,03.09.1613,Kamenz,X,iEDBXCXIhAAIVZrtsYCYhySIvOEKSBsgRwwbIC2Sm+PVuDKjggk4Bhr//xGyERGaw7NQKAMsJIAch2YmYI4Mrgw5HbU+gSQAyJQCS6gkgXckYI4RrEOIq8JYEQ8CkSjTwIoM0bDYgRigRGtCZI3TAlcJKhaSKnoTlgJGFrE=
1001000001322,Schmiedt,Urte,13.09.1713,Kloetze,X,AkNLGA1Ml6CkUowaoYCKZLRMGwmijA4S6yOeJYbNfuySTiWboEEAJMsLYkEks1FUhCKArAcc2IgKhM0jxJpJGkUMfJEVSCJzQDyZa7AkhkQEcJmGyByc4ZhwBQNTkTgAUIwB0Kq4AieIciNAYErC0BkZKqIleLoU1khHKqI=
1001000001339,Tlustek,Ann,26.08.1607,Bad,X,AHFaAEZgRAKSwZAvIARYZASCHoEUiIpws4SKERyGGEoXAAQJkIiRhFiFWNWwiBBJkaB8JIxAVLAGPCmwCR2IBAxsiB4VhDQRTTFBEuCtqFkEFTCbhQAdrMogQxQEUSpOAUgUAqs4WEhRYLooSKiXgQIplSZobhICKlJdHKI=
1001000001346,Huhn,Natalja,18.09.1313,Eggenfelden,U,K0oJ2CSIAITAUEyj1IzgdXFCyGAKsisVUzwILwPShmOFgyHDFogoE6EZMycUhBNRzzpDo2ONAYBKxwAmY7aQhqBJVpgVbTEAONIlT8iCT3WMZKHWgwNIMFnIhJtgk6kEecEptHX8dwEIEKEACHmSgQMK0wKIeR9RlVRFmJE=
1001000001353,Kruschwitz,Julius,15.09.2009,Wolmirstedt,X,kXR6FwRc3DqJEDT4IiZro3V0V5P6WFpqw5HDfJ68f2LQKkPBgjGbmDcxUBaigWJgGLoYkRl+HdtRtR9bKRpPNBw9z5UX2LhSWnLbXrqhITUEOEhtUHFw58ty2N6RJ8TCCNPQsMYJIhM0dDFE4hHaGBon7jJBbVh8UItc08I=
1001000001360,Putz,Hans-Christian,09.08.1102,Delitzsch,F,NdWK6xDuq/b6afkGpowLZGLK/SPhqR4g+MsZ+cia3Viciqr5+IHOgNtzOh8z6SgcXFbUoKMCGs6Jpe6mgTLbrREsIJCs5UCyKnkJpJQxwNu57OAGwAoYtIrqAASgsJhaHdExAKuVqh0BBI0tyZq3yxpgL3rt+IIIBq7mD/I=
1001000001377,Wirth,Lene,14.09.1713,Schwerin,X,RcoBTg2olywOWKSKlgKTRCetC8EiLOpyQyKa+UaVHGCXYqcvgQOSOAkJIBccMghd6HIIoIqGEaKLh8IgTgINmWycX7E3wHDwYLeEW7FsDkAEMJSMwggMrhJKhUhKm4kAiMgKcgCYAhcIdGFQwg6KoaGJiyoFONY0lQQGNsI=
1001000001384,Mohaupt,Hans-Theo,05.09.1812,Ludwigslust,X,Jc+Ig9AZpYQhQaeIpOGexOexHbMh6AYz54GLTHymzdCXCBOpvCOBADo5ioNWASbM9GKhsDNIDLjjPyzihRLMIVV9KJn0gDAw7tjBK4mgY/0N5mQUhunIpspFW9gQEbp7HMGKQkH9qsMiRXsAZC/GwzclxosoeNoefQFNeLA=
1001000001391,Hoelzenbecher,Deborah,03.08.1404,Forst,X,4UGIXQH8Fqw3eTZIDOQIJEcmPTEI6gLAe90bm7ydHOI5IFYHn0uZQFL+/1Pd00oLKnGMbjooNZABigTiSTNdiTzBDjKcCDSc2ETshrLuoVo1xACu4JnCq66KmdwCmaweWvvJhrBYBJNrRCLYRAWya3shJpYpbnIGT5MqDCg=
1001000001407,Franke,Zenta,04.08.1511,Rostock,F,B+ACiiT4wboCaJh6kechQEi6LijwSrKq+t2J4yLPUCoZjKkD4IOlJCoYN1cMsqo7SJjJrDqhBkSiA68gIyW7ToAoABOfibhiuCAl5IB2sCIhhGGGoDjgujqqJRgouKkKMFRo5WIQOAssgCpYBCiKChAwPvCs4EOwBAgegLQ=
1001000001414,Boerner,Albrecht,24.09.1304,Wesel,M,icGJCUANAhas0U6DM8WIKCYo3JSaAooC0OjKKIKFlnLRIOCTGNuRv8L//2Flk0JAklME4igMRAiOx63gSKeJGClsDoYlCCk0IxCteoJEfGwMZYoF0pjLOsDCiBAHkZoyesJw5cTdHDJgeINABBpb6xmIkgHkTg6RiAIVHAY=
1001000001421,Kohl,Klaus Peter,07.10.1207,Soest,M,heyZCESRjxoswYckJCBJIJ4ED/qxzIsyiDPa2DqNPujIuSWJAPEBgHD+/xNkqFqOGDsNuBQYlJw+gDGiBYhqANwFiIwMK1gRCi3oubCEJ80J8O6agAFkJsAoTw5BOahLMAMokEnYrE0QCYIAkBMaijgAjCmEKBIMB4NaDhI=
1001000001438,Siering,Siglinde,11.09.1712,Weisswasser,M,okXMDKUZkyQ+xq+DIJEAYyZsTbDJzsoQyguagWodF/jSYIULKIOYvDOxDGOl4AL8GjdF7AtEtsqAhTX7Rw4I6EwtDOBlwENCB7yAcdZEo1EFYYqCwAgPYppkRQB8ELNDLZInWSAQoj0IPaVPRDGSilWQr6Mfq54MlwhGCcc=
1001000001445,Hahn,Gundolf,20.08.2002,Viersen,U,oVVY2SVEFB5rBh+TdiEQXPUCzVEykIxQsJA4XQDTVFl1BAtoEoiAFWAwMBY0yFANlxQFMFD8CZkIQVhGExRKA01FVhIhRBGccsSUS1bE3UUmVSB4MRFYAKhphBcAQR1cOcACELBUeR1wBJDCAFmUFVOoNUZ8c41JFNxaCEE=
